,content,polarity
1955,@SEP_mx yo crei que disfrazar una #reformaLaboral aplicada al sector educativo,1
1956,RT @FuncionarioDT: #NoAlPlanLaboral Por que la #ReformaLaboral va en desmedro de los trabajadores y sólo beneficia a los empresarios  https…,1
1957,Anuncia @Emilio_Gamboa_ nueva #ReformaLaboral y de #Pensiones @SenadoresPRI  https://t.co/rRAs5prYLv,1
1958,RT @SocialcumbreS: Isabel Araque considera #reformaLaboral PP responsable deterioro #horasextras https://t.co/7aUY4BB38P @UGT_Comunica http…,1
1959,RT @SocialcumbreS: Isabel Araque considera #reformaLaboral PP responsable deterioro #horasextras https://t.co/7aUY4BB38P @UGT_Comunica http…,1
1960,RT @SocialcumbreS: Isabel Araque considera #reformaLaboral PP responsable deterioro #horasextras https://t.co/7aUY4BB38P @UGT_Comunica http…,1
1961,"Postulaciones abiertas, últimos cupos. Postítulo en Derecho Laboral #Contenidos #ReformaLaboral https://t.co/fOT4KqWhi3 Inicio clases 5 sep.",0
1962,RT @FederacionAJB: Palabras de @JLCancholaA y entrega de documento a @AbelDominguezR #ReformaLaboral en @CTnacional https://t.co/zGv0CUzAHO,1
1963,RT @FederacionAJB: Palabras de @JLCancholaA y entrega de documento a @AbelDominguezR #ReformaLaboral en @CTnacional https://t.co/zGv0CUzAHO,1
1964,RT @FederacionAJB: Palabras de @JLCancholaA y entrega de documento a @AbelDominguezR #ReformaLaboral en @CTnacional https://t.co/zGv0CUzAHO,1
1965,RT @FederacionAJB: Palabras de @JLCancholaA y entrega de documento a @AbelDominguezR #ReformaLaboral en @CTnacional https://t.co/zGv0CUzAHO,1
1966,RT @FederacionAJB: Palabras de @JLCancholaA y entrega de documento a @AbelDominguezR #ReformaLaboral en @CTnacional https://t.co/zGv0CUzAHO,1
1967,RT @FederacionAJB: Palabras de @JLCancholaA y entrega de documento a @AbelDominguezR #ReformaLaboral en @CTnacional https://t.co/zGv0CUzAHO,1
1968,RT @gruustavo: @ONU_es @EPN @SCJN @Mx_Diputados @senadomexicano con la #Reformalaboral más o menos es algo parecido @JLozanoA @EPN https://…,1
1969,Para @CiudadanosCs ya está bien la #LeyWert y la #ReformaLaboral que aprobó el @PPopular en su día...,1
1970,Palabras de @JLCancholaA y entrega de documento a @AbelDominguezR #ReformaLaboral en @CTnacional https://t.co/zGv0CUzAHO,1
1971,RT @SocialcumbreS: Isabel Araque considera #reformaLaboral PP responsable deterioro #horasextras https://t.co/7aUY4BB38P @UGT_Comunica http…,1
1972,Isabel Araque considera #reformaLaboral PP responsable deterioro #horasextras https://t.co/7aUY4BB38P @UGT_Comunica https://t.co/qxJwKA82p9,1
1973,RT @patofernandezv: @ACCION_Empresas #NoExit apunta la #reformalaboral a la #colaboración entre trabajadores y empresa? https://t.co/f8MPpq…,1
1974,RT @patofernandezv: @ACCION_Empresas #NoExit apunta la #reformalaboral a la #colaboración entre trabajadores y empresa? https://t.co/f8MPpq…,1
1975,@ACCION_Empresas #NoExit apunta la #reformalaboral a la #colaboración entre trabajadores y empresa? https://t.co/f8MPpqIWMA,1
1976,@ONU_es @EPN @SCJN @Mx_Diputados @senadomexicano con la #Reformalaboral más o menos es algo parecido @JLozanoA @EPN https://t.co/UMeFSKNeAD,0
1977,RT @nuevatribuna: #ReformaLaboral y pacto de investidura | @DoctorBaylos https://t.co/JvLbp0ejqq vía @nuevatribuna,1
1978,RT @fdoarab: Seminario sobre #ReformaLaboral // @CIELOlaboral @forregob @lparada99 @panchotapiaf @revistacapital @R__Sanhueza https://t.co/…,1
1979,RT @fdoarab: Seminario sobre #ReformaLaboral // @CIELOlaboral @forregob @lparada99 @panchotapiaf @revistacapital @R__Sanhueza https://t.co/…,1
1980,RT @fdoarab: Seminario sobre #ReformaLaboral // @CIELOlaboral @forregob @lparada99 @panchotapiaf @revistacapital @R__Sanhueza https://t.co/…,1
1981,RT @fdoarab: Seminario sobre #ReformaLaboral // @CIELOlaboral @forregob @lparada99 @panchotapiaf @revistacapital @R__Sanhueza https://t.co/…,1
1982,RT @fdoarab: Seminario sobre #ReformaLaboral // @CIELOlaboral @forregob @lparada99 @panchotapiaf @revistacapital @R__Sanhueza https://t.co/…,1
1983,Seminario sobre #ReformaLaboral // @CIELOlaboral @forregob @lparada99 @panchotapiaf @revistacapital @R__Sanhueza https://t.co/poAWqZFLuc,1
1984,"RT @noeliasender: Que la #ReformaLaboral ha creado #empleo de calidad es como decir que uno es alto, cuando calza 15 cms de tacón. #VotoPol…",0
1985,"RT @noeliasender: Que la #ReformaLaboral ha creado #empleo de calidad es como decir que uno es alto, cuando calza 15 cms de tacón. #VotoPol…",0
1986,"RT @fablantelirico: #MediodíaEnADN Imposible cotizar bien con bajos sueldos. O sea, imperioso #ReformaLaboral de verdad para romper inequid…",1
1987,"Que la #ReformaLaboral ha creado #empleo de calidad es como decir que uno es alto, cuando calza 15 cms de tacón. #VotoPolíticosNoMentirosos",0
1988,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
1989,RT @AccionsindUSO: USO denuncia que en 2016 continúa la tendencia instaurada por la #ReformaLaboral en la #NegociacionColectiva   https://t…,0
1990,Está tan confundido que no se da cuenta que no es una #ReformaEducativa sino una #ReformaLaboral para llevarse + $ https://t.co/JoZRLADErR,0
1991,RT @navarreteprida: La #ReformaLaboral robusteció el derecho de los trabajadores a conocer las condiciones contractuales. https://t.co/EPOM…,1
1992,"@El_Cosificado de hecho son un ejemplo de negociación interempresas, justo lo q' la derecha no quiere en la #ReformaLaboral",0
1993,RT @MomioSinFiltro: FLOR !!   vamos como avion  Este es el apoyo a reformas  #ReformaTributaria --&gt; 22% #ReformaLaboral --&gt; 20% #ReformaEdu…,1
1994,RT @uchileradio: #ReformaLaboral vive horas claves en el TC. https://t.co/CxlgrB1Lw7,1
1995,RT @MomioSinFiltro: FLOR !!   vamos como avion  Este es el apoyo a reformas  #ReformaTributaria --&gt; 22% #ReformaLaboral --&gt; 20% #ReformaEdu…,1
1996,RT @MomioSinFiltro: FLOR !!   vamos como avion  Este es el apoyo a reformas  #ReformaTributaria --&gt; 22% #ReformaLaboral --&gt; 20% #ReformaEdu…,1
1997,FLOR !!   vamos como avion  Este es el apoyo a reformas  #ReformaTributaria --&gt; 22% #ReformaLaboral --&gt; 20% #ReformaEducacional --&gt; 27%,1
1998,RT @AccionsindUSO: USO denuncia que en 2016 continúa la tendencia instaurada por la #ReformaLaboral en la #NegociacionColectiva   https://t…,0
1999,RT @AccionsindUSO: USO denuncia que en 2016 continúa la tendencia instaurada por la #ReformaLaboral en la #NegociacionColectiva   https://t…,0
2000,USO denuncia que en 2016 continúa la tendencia instaurada por la #ReformaLaboral en la #NegociacionColectiva   https://t.co/zGwxZfHNZK,0
2001,RT @CaritOnasis: Si la culpa la tiene #ReformaLaboral el @GobiernodeChile dbe hacer algo frente a este panorama o no @presidencia_cl https:…,0
2002,Si la culpa la tiene #ReformaLaboral el @GobiernodeChile dbe hacer algo frente a este panorama o no @presidencia_cl https://t.co/nDpFfbUxUT,0
2003,RT @navarreteprida: Con la #ReformaLaboral hemos impulsado la generación de empleos formales con mejores condiciones para los trabajadores.,1
2004,RT @navarreteprida: La #ReformaLaboral robusteció el derecho de los trabajadores a conocer las condiciones contractuales. https://t.co/EPOM…,1
2005,Se dio cta.q' #ReformaLaboral no sirve...Ctos.dirigientes d sindicato habría en igualdad d condiciones❓https://t.co/ptM1bsvtv7,0
2006,RT @MartaClar1: [VIDEO] Sobre la lucha contra la #ReformaLaboral de #HollandeDemission en #Francia https://t.co/4wra5Pfbar @LubCynthia @San…,1
2007,Prof. Francisco Leturia: Requerimiento por #ReformaLaboral y desacato ponen en jaque atribuciones del #TC @pulso_tw https://t.co/xHkMmbXUWM,0
2008,RT @uchileradio: #ReformaLaboral vive horas claves en el TC. https://t.co/CxlgrB1Lw7,1
2009,RT @uchileradio: #ReformaLaboral vive horas claves en el TC. https://t.co/CxlgrB1Lw7,1
2010,#ReformaLaboral vive horas claves en el TC. https://t.co/CxlgrB1Lw7,1
2011,RT @Felitigreton: La #ReformaLaboral y las políticas de austeridad de #PP agravan el problema de la hucha de la Seguridad Social: https://t…,0
2012,"Los contratos de un día se disparan y crecen el 102 % en ocho años, gracias a la #ReformaLaboral sobre todo  https://t.co/dd9FfXTC8q",1
2013,"RT @ATOPONE: #MentirasPPeras la realidad de reformas inútiles para los trabajadores,siguen gobernando xa la CEOE #ReformaLaboral https://t.…",1
2014,RT @Eze7652Prez: Así nos va...#ReformaLaboral #SeBuscaGobiernoARV #SemanaDePactosM4 https://t.co/GKpJ5kMilp,1
2015,RT @MartaClar1: [VIDEO] Sobre la lucha contra la #ReformaLaboral de #HollandeDemission en #Francia https://t.co/4wra5Pfbar @LubCynthia @San…,1
2016,[VIDEO] Sobre la lucha contra la #ReformaLaboral de #HollandeDemission en #Francia https://t.co/4wra5Pfbar @LubCynthia @SantiagoLupeBCN,1
2017,RT @Jaime_Bassa: Es transversal: @tcchile2016 no es competente en nuevo requerimiento por #reformalaboral https://t.co/abCkHBjdrv,1
2018,La #ReformaLaboral y las políticas de austeridad de #PP agravan el problema de la hucha de la Seguridad Social: https://t.co/vwj2gKucRs,0
2019,Es transversal: @tcchile2016 no es competente en nuevo requerimiento por #reformalaboral https://t.co/abCkHBjdrv,1
2020,"RT @Xera58: Nova modalitat de cobrir vacances, l'empresa et posa a prova sense cap dret i sense sou. #reformalaboral encara tens carnet sin…",1
2021,"Nova modalitat de cobrir vacances, l'empresa et posa a prova sense cap dret i sense sou. #reformalaboral encara tens carnet sindical?",1
2022,RT @Eze7652Prez: Así nos va...#ReformaLaboral #SeBuscaGobiernoARV #SemanaDePactosM4 https://t.co/GKpJ5kMilp,1
2023,Así nos va...#ReformaLaboral #SeBuscaGobiernoARV #SemanaDePactosM4 https://t.co/GKpJ5kMilp,1
2024,"Es posible aun gobernando el @PPopular derogar #LeyMordaza, #LOMCE, #ReformaLaboral por l aritmética en @Congreso_Es https://t.co/r9SfIVGZ7O",0
2025,Viva la #reformalaboral! y les seguimos votando en masa como #borregos https://t.co/MT3zE3IKmx,1
2026,"6 de cada 10 trabajadores laboran en la informalidad, beneficios del gobierno de epn con su #ReformaLaboral",0
2027,"#MentirasPPeras la realidad de reformas inútiles para los trabajadores,siguen gobernando xa la CEOE #ReformaLaboral https://t.co/gypnoKL3em",1
2028,Interesante artículo de @mariocampos la #ReformaEducativa #ReformaLaboral #CNTE #Gobernación #SEP #SNTE https://t.co/ROsGEaIYCQ,1
2029,@iespecial sería bueno un reportaje sobre el rol de la DC en el fracaso de la #ReformaLaboral y #ReformaEducacional. #Juntoalosempresarios,1
2030,Euro2016. La otra cara... #reformalaboral https://t.co/oEicYz8ZhA,0
2031,RT @SindicatoCDF: ¿Sabía Usted? Que de estar la #ReformaLaboral aprobada los trabajadores del @sindicatobci podrían ser reemplazados por tr…,1
2032,#Francia #Futbol como distractor de la #LuchaSocial contra la #ReformaLaboral ... Te suena #México ??? Esto es el... https://t.co/N1PGpbgq7j,0
2033,#Francia #Futbol como distractor de la #LuchaSocial contra la #ReformaLaboral ... Te suena #México ??? Esto es el... https://t.co/ZXOag4ANSp,0
2034,#Francia #Futbol como distractor de la #LuchaSocial contra la #ReformaLaboral ... Te suena #México ??? Esto es el... https://t.co/kPWqlKRKEx,0
2035,#Francia #Futbol como distractor de la #LuchaSocial contra la #ReformaLaboral ... Te suena #México ??? Esto es el... https://t.co/p0cJJxyv0D,0
2036,#Francia #Futbol como distractor de la #LuchaSocial contra la #ReformaLaboral ... Te suena #México ??? Esto es el... https://t.co/u79edD9f6W,0
2037,#Francia #Futbol como distractor de la #LuchaSocial contra la #ReformaLaboral ... Te suena #México ??? . Muchos... https://t.co/gRohfhtBx6,0
2038,#Francia #Futbol como distractor de la #LuchaSocial contra la #ReformaLaboral ... Te suena #México ??? . Muchos... https://t.co/FnqECsTxvy,0
2039,RT @SindicatoCDF: ¿Sabía Usted? Que de estar la #ReformaLaboral aprobada los dirigentes del @sindicatobci podrían ser desaforados a petició…,1
2040,RT @SindicatoCDF: ¿Sabía Usted? Que de estar la #ReformaLaboral aprobada los trabajadores del @sindicatobci podrían ser reemplazados por tr…,1
2041,RT @SindicatoCDF: ¿Sabía Usted? Que de estar la #ReformaLaboral aprobada los trabajadores del @sindicatobci se tendrían que haber reemplaza…,1
2042,RT @SindicatoCDF: ¿Sabía Usted? Que de estar la #ReformaLaboral aprobada los trabajadores del @sindicatobci podrían ser reemplazados por tr…,1
2043,RT @SindicatoCDF: ¿Sabía Usted? Que de estar la #ReformaLaboral aprobada los dirigentes del @sindicatobci podrían ser desaforados a petició…,1
2044,Que No es #ReformaEducativa !!! Es #ReformaLaboral  https://t.co/Cvhd9OExYc,1
2045,"Lo + falso q tiene la #ReformaLaboral, digo... Educativa;y @seycinforma lo sabe. No hay supervisión ni organización  https://t.co/xfw45xJ4rM",0
2046,"“Somos el experimento de la reforma educativa”,acusan docentes idóneos https://t.co/azvjAWCs1V #reformaeducativa #Magisterio #reformalaboral",1
2047,Importante entender actual #gobierno #México no propuso real #ReformaEducativa sino #ReformaLaboral adm #SIMULACIÓN https://t.co/K82tppIctB,1
2048,RT @Sindical_cl: #VIDEO enviado por @cestudiosaurora Ayudemos a difundir! https://t.co/HwdA8NGwah #ReformaLaboral,1
2049,#VIDEO enviado por @cestudiosaurora Ayudemos a difundir! https://t.co/HwdA8NGwah #ReformaLaboral,1
2050,"Se anula la #ReformaEducativa, falta la #ReformaEnergetica, #ReformaFiscal,#ReformaLaboral y el #PactoxMex https://t.co/iI9l7i45Zn",0
2051,#ReformaEducativa #ReformaEnergetica #ReformaLaboral Solo son pretextos para hacer de México la mano de obra barata de Estados Unidos. @EPN,1
2052,RT @miguel_vicky: Contratos de 1 día representan el 102% desde la #reformalaboral https://t.co/pIhjOv1Akb,1
2053,RT @miguel_vicky: Contratos de 1 día representan el 102% desde la #reformalaboral https://t.co/pIhjOv1Akb,1
2054,RT @miguel_vicky: Contratos de 1 día representan el 102% desde la #reformalaboral https://t.co/pIhjOv1Akb,1
2055,RT @miguel_vicky: Contratos de 1 día representan el 102% desde la #reformalaboral https://t.co/pIhjOv1Akb,1
2056,RT @miguel_vicky: Contratos de 1 día representan el 102% desde la #reformalaboral https://t.co/pIhjOv1Akb,1
2057,RT @miguel_vicky: Contratos de 1 día representan el 102% desde la #reformalaboral https://t.co/pIhjOv1Akb,1
2058,Contratos de 1 día representan el 102% desde la #reformalaboral https://t.co/pIhjOv1Akb,1
2059,"RT @zzaleckum: #CNTE analizar el problema de tras fondo, Les dieron #ReformaLaboral No #ReformaEducativa  la #educacion sigue siendo de los…",0
2060,#FelizDomingo Arde #Francia #ReformaLaboral https://t.co/5yzVLkrueb,1
2061,"RT @richiezmdiovga: ""No es una #reformaeducativa, es una #reformaLaboral para #controlar a los #maestros"": https://t.co/EA6dGYucKA",1
2062,"""No es una #reformaeducativa, es una #reformaLaboral para #controlar a los #maestros"": https://t.co/EA6dGYucKA",0
2063,Cuándo el @GobiernodeChile nos informará en qué está la #reformalaboral?,0
2064,"RT @ANTIBURREGO: Quien ganara la #EURO2016?, Sera #Fra ó #Por?/Si gana Francia, Hollande pasara su #ReformaLaboral Q le ordena #FMI?.",1
2065,"Quien ganara la #EURO2016?, Sera #Fra ó #Por?/Si gana Francia, Hollande pasara su #ReformaLaboral Q le ordena #FMI?.",1
2066,Y aun decimos que ha bajado el paro y que menos es nada. #ReformaLaboral #EsclavitudConsentida https://t.co/Y72PGf3wvt,0
2067,"RT @El_consciente: Mientras q los asalariados pierden 40.000 mill/€, las empresas ganan 5.000 #ReformaLaboral https://t.co/ZxMdO9gwaE https…",0
2068,"RT @javierjuantur: El Senado de Francia aprueba la #ReformaLaboral, 200.000 parisinos son apaleados en la calle https://t.co/q4ZFaQYhq3 htt…",0
2069,"La #ReformaEducativa es #ReformaLaboral y si bien no hay cuotas, los maestros de ingles, computación, la o las... https://t.co/JwWjUvJWYY",1
2070,"@marianorajoy  NO OLVIDAMOS: Caso #Bárcenas, #Gurtel, #Leymordaza, #reformalaboral... ¿seguimos? busque otros cómplices, no @PSOE",0
2071,"RT @pastoreta1: Por cada cosa que tiene sentido, surgen dos que no lo tienen. España es un país DEMÓCRATA? #leyMordaza, #ReformaLaboral #Po…",0
2072,"Por cada cosa que tiene sentido, surgen dos que no lo tienen. España es un país DEMÓCRATA? #leyMordaza, #ReformaLaboral #PobrezaInfantil",0
2073,"#ReformaLaboral La medida estrella de Marri@nete causa furor entre jóvenes y mayores EL CONTRATO x UN DIA crece102%, el paro ya es historia",1
2074,"RT @Aberto85: @PSOE @sanchezcastejon siempre habeis sido la avanzadilla del pp, su muleta: #art135 #reformaLaboral #contratosBasura #potenc…",0
2075,"RT @Aberto85: @PSOE @sanchezcastejon siempre habeis sido la avanzadilla del pp, su muleta: #art135 #reformaLaboral #contratosBasura #potenc…",0
2076,"@PSOE @sanchezcastejon siempre habeis sido la avanzadilla del pp, su muleta: #art135 #reformaLaboral #contratosBasura #potenciarETTs",0
2077,Estados Unidos mexicanos¡mentira! #Mexico Si así fuera todos estaríamos unidos.Estamos separados #ReformaEducación #ReformaLaboral #Reformas,1
